id,source,url,text,relevant,save_motive,current_blocker,uncertainty_type,external_channel,workaround,segment_gender,segment_category,segment_price_tier,segment_occasion,severity,evidence_quote,confidence,provider
bfbfdbab-9c5e-498f-abd0-fe057391d836,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,need to improve the items tracker this app is not providing proper information and delivery time is very very late I had ordered an item from Thane and after 6 days it's not even in Pune This is a very stupid thing a person who is walking can complete this distance in one day but I think so logistic service had keep some donkey or turtles for delivery first logistic is not what they need to give proper information and tracker ID of an item customer service is disaster they had made a useless bot,False,,,,,,,,,,,,,groq
81789026-755c-4953-b78e-72a14dfe4979,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,Amazing collection and great offers.,False,,,,,,,,,,,,,groq
80aef49b-6df0-4f9a-b014-a7e2d70ebaa1,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,good quality product received,False,,,,,,,,,,,,,groq
73fac8bd-2daa-44e7-bdc6-cf893c089632,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,very good application for fashion shopping 😍🥰,False,,,,,,,,,,,,,groq
bf143148-20ef-4d65-9ca0-2af26b42a17e,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,Best app ever seen with fastest delivery and safest package with No quality issue and return hesitation. I loved it . I will shop from this app ......,False,,,,,,,,,,,,,groq
9bbc4be9-a7df-4492-9427-dc02009474e3,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,this aap is so beautiful and their clothes are so very comfortable and good,False,,,,,,,,,,,,,groq
efcf8332-1dfe-4c50-98a5-77bce60aaf36,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,it is a good app for shop all the products,False,,,,,,,,,,,,,groq
6527f7f3-a5fe-4398-82e7-725ed2e31d51,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,product quality of myntra is always superb...,False,,,,,,,,,,,,,groq
d8c20a59-57a8-495f-bc63-68eee28b28a7,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,nice app for good product,False,,,,,,,,,,,,,groq
34168110-120c-4ab8-9286-dfa328b65e71,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,very nice experience so far,False,,,,,,,,,,,,,groq
838a70c6-f1b3-47e8-8258-7262cfb7d5d4,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,last 7 yrs I had good experience on myntra,False,,,,,,,,,,,,,groq
5aca6ac3-6c9f-4d94-9857-b3d42aa8a07b,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,"Great app, Great products and amazing offers. I always trust Myntra for superb and genuine products.",False,,,,,,,,,,,,,groq
aec8ff99-d7f2-48ac-b3f6-c2e83d348963,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,satisfied with all products,False,,,,,,,,,,,,,groq
06428375-0248-4912-bf45-45e5e79ec4d6,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,"Myntra app is goat 🐐 ,and here all products r qulitify and original, they never dispont our customers! pookie app 🎀 ☆ lol🥀",False,,,,,,,,,,,,,groq
2a89bf94-72c8-410e-a643-f4c75f2c2a3b,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,totally fraud application please dont trust them ever if u did not like the product and going to return they are cutting money,False,,,,,,,,,,,,,groq
5d1c72e0-824f-4aa6-a7f3-a9d5d0caf5ca,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,The app has become too slow to browse even on internet with high speed. all other apps working fine except myntra. poor and slow interface takes ages to load page. Such a downgrade update.,False,,,,,,,,,,,,,groq
c1659944-8f91-4f4d-9f6f-6dec9065b1e1,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,Best Quality products here ✨,False,,,,,,,,,,,,,groq
f669f231-0133-4053-8e16-0470f73c0543,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,Very Good Products And Within Time Delivery,False,,,,,,,,,,,,,groq
6f3a2cfa-a14a-49f1-9c7b-ac73f13cdde9,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,best experience with myntra,False,,,,,,,,,,,,,groq
9c3ea07a-d75e-4d71-8fb0-c15ae385cd22,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,nice experience with myntra,False,,,,,,,,,,,,,groq
3a8dce22-9168-47d8-b9a9-5d5f806eab2c,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,iam so glad to have such a beautiful products from myntra thankyou soo much 🎀🫶🏻,False,,,,,,,,,,,,,groq
bae89098-86cd-49af-866c-553d0f4479dc,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,latest update in not showing size like before total worst,False,,,,,,,,,,,,,groq
4567460d-ea05-426a-8a9c-ca7287e9fe8d,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,superb quality product in this app.i like so much.,False,,,,,,,,,,,,,groq
5a8d8562-515d-4d39-94d7-747834a008e4,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,THE APP IS GOOD AND THE PROJECT ARE ALSO GOOD,False,,,,,,,,,,,,,groq
d28d49ba-4df6-433d-8b0d-5a8d66cb5dca,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,one of the best shopping app,False,,,,,,,,,,,,,groq
36c50200-8041-4653-a024-c83df66363bb,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,really happy ro order becoz exchange refund everything is fine even quality the items is very good,False,,,,,,,,,,,,,groq
bf124711-1185-4b7f-b5fe-142aceef45a5,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,beutiful apps love it And Friendly use,False,,,,,,,,,,,,,groq
172cee19-dd4a-48fb-b5f9-170008332597,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,orginal and Quality product selling platform. good customer care support.,False,,,,,,,,,,,,,groq
10f4d145-7852-420e-9beb-3a3933a9a36c,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,orders from Myntra i totally loved 😍,False,,,,,,,,,,,,,groq
72a11fb6-c6ba-4d11-8f04-fa06b09be94a,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,best app for clothes buying,False,,,,,,,,,,,,,groq
7bf4863a-113a-4780-b2be-8c11977ca83b,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,बहुत ही अच्छा बैग है क्वालिटी भी बहुत अच्छी है आप लोग बिना देरी करे इस बैग को खरीद सकते है,False,,,,,,,,,,,,,groq
0ca5f723-7ac1-44ab-a4d7-4a9eb8b625cd,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,"Very disappointing app. I spent several days earning MynCash, but I couldn't use it because of confusing rules and too many conditions. It felt like a waste of time. Overall, I had a bad shopping experience.",False,,,,,,,,,,,,,groq
0bd076ec-a3ac-42cd-a25b-fd27782382c0,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,"best quality products trusted app, always like every thing, smooth delivery very much like it 👍🏻🤗",False,,,,,,,,,,,,,groq
c8d0c0c8-a80a-4863-900e-57ba03f3d50b,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,It's really good then the other applications,False,,,,,,,,,,,,,groq
67963596-b2f1-404d-bacc-56077a740be7,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,"""Excellent shopping experience! The app has a massive collection of top brands and the user interface is very smooth. Filtering products is super easy, and I always get genuine items. Delivery is fast, and the return/exchange process is completely hassle-free. Highly recommended for fashion lovers!""❤️❤️❤️❤️",False,,,,,,,,,,,,,groq
61f44eb7-bb80-483c-bdc6-ba12e4595b6e,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,"very smooth and offer available , return also easy",False,,,,,,,,,,,,,groq
3f956210-65d4-4071-8412-453c03d206dd,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,it is a nice app but it needs to improve much,False,,,,,,,,,,,,,groq
44e41565-f73e-4e85-8c6d-075781a895ba,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,Myntra is actually best best app this app give soo much discount and vouchers and mainly Trust and also very fast delevery that's why I recommend this app in my point to view this app is actually a best ⭐,False,,,,,,,,,,,,,groq
e3b7faa1-437f-449b-bcb2-4dd49a671737,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,beacuse the devilery too fast,False,,,,,,,,,,,,,groq
7d3355f0-44be-4b6d-ac7b-dd39eb3e056a,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,First of all this app charges ₹23 as a platform fee and then when I use My Cash as a discount then the app says that this applies on ₹199 above orders . This is disgusting because I used My Cash in a previous order there is no this type of rule . So uninstall this app and use another app instead of this app.,False,,,,,,,,,,,,,groq
a0bad255-28dc-4117-b02c-4e744ee109b8,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,nice shirt i ever seen go on it,False,,,,,,,,,,,,,groq
61ba0e46-5c31-42f4-bd8e-9bcb0cefba96,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,all products are very good,False,,,,,,,,,,,,,groq
b12cc8bb-2230-4f16-a1cd-93c1cfe74eda,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,honestly I'm totally satisfied with this shopping app. bcz I found my fashion taste on this app. it provides good quality products.🙂,False,,,,,,,,,,,,,groq
0ac99b7b-7774-462e-aa8b-75366d3f2a35,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,good fashion shopping Myntra Aap,False,,,,,,,,,,,,,groq
fcd378da-f7fc-4b86-ad32-89d1c424ece8,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,good survice best products,False,,,,,,,,,,,,,groq
e5cdc35b-abd7-4903-aa98-96fd2fa5857b,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,my myntra wallet's money literally just expired like this is so frustrating why does this feature even exist???I was about to buy something from that money now it just vanished into thin air..very disappointed,True,other,other,none,none,,unclear,unclear,unclear,none,high,money literally just expired,high,groq
21aafb34-3398-42d6-90b5-ae5b15696132,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,"I ordered a cooking pan which was supposed to be delivered 3 days ago, but it still hasn't been delivered. I'm really disappointed with the experience.",False,,,,,,,,,,,,,groq
99b5a9de-0ed7-47d3-9714-7026e7775516,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,shoping kore valo laglo but product na asle bolte parchi na product quality kemon hobe na dekhe bola jabe na,True,quality_authenticity_doubt,quality_authenticity_doubt,quality,none,,unclear,unclear,unclear,none,medium,product quality kemon hobe,medium,groq
1b4d0c98-6270-4ef3-856a-9495ee449a18,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,it is my fav app because it provide free coupon and money 💰,False,,,,,,,,,,,,,groq
93129e52-3762-4daf-8453-dff8c5d61dbd,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,good quality products available with affordable cost,False,,,,,,,,,,,,,groq
c02ef2e6-82d5-4643-9af6-d208ef3e10d8,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,"If you want good fashion, close your eyes and believe in Myntra 👍🏼",False,,,,,,,,,,,,,groq
3f472835-83f8-4835-a923-76e613b3fd31,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,nice product available on myntra,False,,,,,,,,,,,,,groq
89de11c1-278a-401d-bbc1-eca6e43b8b11,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,stop using ai slop models. it's disgusting. makes only irritated and not want to buy anything,False,,,,,,,,,,,,,groq
4d5c7073-9334-482f-9c12-480d1e545391,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,myntra cash you not do right limit,False,,,,,,,,,,,,,groq
710ddfed-f5d1-4645-bb84-7fe64da9bcc7,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,"Good fabrics, delivers of time and great customer support.. Availablity of basic brands as well luxury.. very versatile and good .",False,,,,,,,,,,,,,groq
d5375342-d49c-4556-b848-d50803182b8d,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,quality of the product and services are very good. no fake reviews and quality of brand that they claim,False,,,,,,,,,,,,,groq
6d73b30d-63b5-4a9b-aad8-cd7f77b6ba01,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,Some products are good with good offers. But sometimes they deliver poor quality products and recently cancellating products on their own. LOL. All shopping apps just keep testing us.,False,,,,,,,,,,,,,groq
302b3fd2-f002-4547-9994-b48dac9fb053,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,very good app for shopping,False,,,,,,,,,,,,,groq
2e5d81ea-c4e8-44fe-830d-0b4fc41c875c,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,product is original and delivery service is fast other then online platform,False,,,,,,,,,,,,,groq
